TWEET_ID,TYPE,SENTIMENT,DATE
9.65664E+17,interdisciplinary,positive,19-02-18 19:08
9.65659E+17,interdisciplinary,positive,19-02-18 18:46
9.65659E+17,interdisciplinary,positive,19-02-18 18:46
9.65657E+17,interdisciplinary,neutral,19-02-18 18:37
9.65656E+17,interdisciplinary,neutral,19-02-18 18:36
9.65655E+17,interdisciplinary,neutral,19-02-18 18:30
9.65654E+17,interdisciplinary,neutral,19-02-18 18:28
9.65653E+17,interdisciplinary,neutral,19-02-18 18:23
9.65652E+17,interdisciplinary,positive,19-02-18 18:21
9.6565E+17,interdisciplinary,positive,19-02-18 18:11
9.65649E+17,interdisciplinary,neutral,19-02-18 18:07
9.65649E+17,interdisciplinary,positive,19-02-18 18:06
9.65648E+17,interdisciplinary,neutral,19-02-18 18:05
9.65647E+17,interdisciplinary,neutral,19-02-18 17:58
9.65645E+17,interdisciplinary,neutral,19-02-18 17:53
9.65645E+17,interdisciplinary,positive,19-02-18 17:49
9.65644E+17,interdisciplinary,positive,19-02-18 17:47
9.65643E+17,interdisciplinary,positive,19-02-18 17:45
9.65643E+17,interdisciplinary,neutral,19-02-18 17:43
9.65643E+17,interdisciplinary,neutral,19-02-18 17:41
9.65642E+17,interdisciplinary,neutral,19-02-18 17:39
9.6564E+17,interdisciplinary,neutral,19-02-18 17:31
9.6564E+17,interdisciplinary,neutral,19-02-18 17:30
9.65639E+17,interdisciplinary,neutral,19-02-18 17:28
9.65639E+17,interdisciplinary,positive,19-02-18 17:27
9.65639E+17,interdisciplinary,positive,19-02-18 17:26
9.65636E+17,interdisciplinary,neutral,19-02-18 17:15
9.65636E+17,interdisciplinary,neutral,19-02-18 17:15
9.65632E+17,interdisciplinary,neutral,19-02-18 17:01
9.65632E+17,interdisciplinary,neutral,19-02-18 17:00
9.65632E+17,interdisciplinary,positive,19-02-18 17:00
9.65632E+17,interdisciplinary,positive,19-02-18 16:59
9.65632E+17,interdisciplinary,neutral,19-02-18 16:58
9.6563E+17,interdisciplinary,positive,19-02-18 16:50
9.65629E+17,interdisciplinary,neutral,19-02-18 16:48
9.65628E+17,interdisciplinary,positive,19-02-18 16:45
9.65627E+17,interdisciplinary,neutral,19-02-18 16:38
9.65625E+17,interdisciplinary,neutral,19-02-18 16:33
9.65625E+17,interdisciplinary,neutral,19-02-18 16:30
9.65622E+17,interdisciplinary,neutral,19-02-18 16:21
9.65621E+17,interdisciplinary,positive,19-02-18 16:15
9.65619E+17,interdisciplinary,positive,19-02-18 16:08
9.65619E+17,interdisciplinary,neutral,19-02-18 16:08
9.65618E+17,interdisciplinary,neutral,19-02-18 16:03
9.65616E+17,interdisciplinary,positive,19-02-18 15:54
9.65612E+17,interdisciplinary,neutral,19-02-18 15:40
9.65612E+17,interdisciplinary,neutral,19-02-18 15:38
9.6561E+17,interdisciplinary,neutral,19-02-18 15:32
9.65609E+17,interdisciplinary,neutral,19-02-18 15:27
9.65607E+17,interdisciplinary,positive,19-02-18 15:19
9.65606E+17,interdisciplinary,neutral,19-02-18 15:16
9.65605E+17,interdisciplinary,positive,19-02-18 15:13
9.65605E+17,interdisciplinary,neutral,19-02-18 15:12
9.65604E+17,interdisciplinary,neutral,19-02-18 15:06
9.65603E+17,interdisciplinary,neutral,19-02-18 15:05
9.65599E+17,interdisciplinary,neutral,19-02-18 14:50
9.65599E+17,interdisciplinary,positive,19-02-18 14:49
9.65597E+17,interdisciplinary,positive,19-02-18 14:40
9.65596E+17,interdisciplinary,neutral,19-02-18 14:37
9.65596E+17,interdisciplinary,positive,19-02-18 14:35
9.6559E+17,interdisciplinary,positive,19-02-18 14:13
9.65589E+17,interdisciplinary,neutral,19-02-18 14:09
9.65588E+17,interdisciplinary,neutral,19-02-18 14:04
9.65587E+17,interdisciplinary,positive,19-02-18 14:01
9.65587E+17,interdisciplinary,positive,19-02-18 14:00
9.65584E+17,interdisciplinary,neutral,19-02-18 13:50
9.65583E+17,interdisciplinary,positive,19-02-18 13:46
9.6558E+17,interdisciplinary,positive,19-02-18 13:32
9.65576E+17,interdisciplinary,positive,19-02-18 13:16
9.65574E+17,interdisciplinary,positive,19-02-18 13:11
9.65571E+17,interdisciplinary,positive,19-02-18 12:56
9.65571E+17,interdisciplinary,neutral,19-02-18 12:55
9.65567E+17,interdisciplinary,positive,19-02-18 12:40
9.65565E+17,interdisciplinary,neutral,19-02-18 12:32
9.65558E+17,interdisciplinary,neutral,19-02-18 12:05
9.65557E+17,interdisciplinary,neutral,19-02-18 12:02
9.65557E+17,interdisciplinary,positive,19-02-18 12:02
9.65555E+17,interdisciplinary,neutral,19-02-18 11:53
9.65553E+17,interdisciplinary,neutral,19-02-18 11:47
9.65551E+17,interdisciplinary,neutral,19-02-18 11:37
9.65551E+17,interdisciplinary,neutral,19-02-18 11:36
9.6555E+17,interdisciplinary,neutral,19-02-18 11:32
9.65545E+17,interdisciplinary,positive,19-02-18 11:14
9.65544E+17,interdisciplinary,positive,19-02-18 11:09
9.65542E+17,interdisciplinary,neutral,19-02-18 11:03
9.65542E+17,interdisciplinary,neutral,19-02-18 11:03
9.65541E+17,interdisciplinary,neutral,19-02-18 10:58
9.6554E+17,interdisciplinary,positive,19-02-18 10:55
9.65538E+17,interdisciplinary,positive,19-02-18 10:47
9.65538E+17,interdisciplinary,neutral,19-02-18 10:44
9.65534E+17,interdisciplinary,negative,19-02-18 10:32
9.65528E+17,interdisciplinary,positive,19-02-18 10:07
9.65527E+17,interdisciplinary,positive,19-02-18 10:01
9.65526E+17,interdisciplinary,neutral,19-02-18 9:59
9.65522E+17,interdisciplinary,neutral,19-02-18 9:42
9.65521E+17,interdisciplinary,positive,19-02-18 9:40
9.65519E+17,interdisciplinary,neutral,19-02-18 9:30
9.65512E+17,interdisciplinary,neutral,19-02-18 9:04
9.65512E+17,interdisciplinary,neutral,19-02-18 9:01
9.6551E+17,interdisciplinary,neutral,19-02-18 8:55
9.65506E+17,interdisciplinary,neutral,19-02-18 8:39
9.65505E+17,interdisciplinary,neutral,19-02-18 8:33
9.655E+17,interdisciplinary,neutral,19-02-18 8:16
9.65496E+17,interdisciplinary,neutral,19-02-18 8:00
9.65496E+17,interdisciplinary,neutral,19-02-18 7:58
9.65495E+17,interdisciplinary,neutral,19-02-18 7:55
9.65493E+17,interdisciplinary,neutral,19-02-18 7:46
9.65487E+17,interdisciplinary,neutral,19-02-18 7:25
9.65484E+17,interdisciplinary,positive,19-02-18 7:13
9.65484E+17,interdisciplinary,neutral,19-02-18 7:10
9.65479E+17,interdisciplinary,neutral,19-02-18 6:53
9.65476E+17,interdisciplinary,positive,19-02-18 6:39
9.6547E+17,interdisciplinary,positive,19-02-18 6:16
9.65469E+17,interdisciplinary,neutral,19-02-18 6:10
9.65468E+17,interdisciplinary,neutral,19-02-18 6:06
9.65466E+17,interdisciplinary,neutral,19-02-18 6:00
9.65453E+17,interdisciplinary,neutral,19-02-18 5:09
9.65446E+17,interdisciplinary,positive,19-02-18 4:39
9.6544E+17,interdisciplinary,positive,19-02-18 4:15
9.65438E+17,interdisciplinary,neutral,19-02-18 4:10
9.6543E+17,interdisciplinary,positive,19-02-18 3:38
9.65423E+17,interdisciplinary,positive,19-02-18 3:10
9.65411E+17,interdisciplinary,positive,19-02-18 2:20
9.65397E+17,interdisciplinary,neutral,19-02-18 1:27
9.65396E+17,interdisciplinary,neutral,19-02-18 1:23
9.65391E+17,interdisciplinary,positive,19-02-18 1:00
9.65379E+17,interdisciplinary,neutral,19-02-18 0:13
9.28227E+17,interdisciplinary,neutral,08-11-17 11:43
9.28221E+17,interdisciplinary,positive,08-11-17 11:20
9.28218E+17,interdisciplinary,neutral,08-11-17 11:08
9.28216E+17,interdisciplinary,neutral,08-11-17 11:03
9.28216E+17,interdisciplinary,neutral,08-11-17 11:02
9.28216E+17,interdisciplinary,positive,08-11-17 11:00
9.28216E+17,interdisciplinary,neutral,08-11-17 11:00
9.28215E+17,interdisciplinary,neutral,08-11-17 10:56
9.28209E+17,interdisciplinary,neutral,08-11-17 10:34
9.28204E+17,interdisciplinary,neutral,08-11-17 10:15
9.28203E+17,interdisciplinary,neutral,08-11-17 10:11
9.28203E+17,interdisciplinary,neutral,08-11-17 10:10
9.28199E+17,interdisciplinary,positive,08-11-17 9:56
9.28199E+17,interdisciplinary,positive,08-11-17 9:55
9.28198E+17,interdisciplinary,neutral,08-11-17 9:48
9.28196E+17,interdisciplinary,neutral,08-11-17 9:40
9.28188E+17,interdisciplinary,positive,08-11-17 9:11
9.28182E+17,interdisciplinary,neutral,08-11-17 8:48
9.28182E+17,interdisciplinary,positive,08-11-17 8:47
9.28182E+17,interdisciplinary,positive,08-11-17 8:46
9.28182E+17,interdisciplinary,positive,08-11-17 8:45
9.28179E+17,interdisciplinary,neutral,08-11-17 8:35
9.28177E+17,interdisciplinary,positive,08-11-17 8:27
9.28173E+17,interdisciplinary,neutral,08-11-17 8:11
9.28166E+17,interdisciplinary,neutral,08-11-17 7:41
9.28165E+17,interdisciplinary,neutral,08-11-17 7:40
9.28165E+17,interdisciplinary,positive,08-11-17 7:39
9.28157E+17,interdisciplinary,neutral,08-11-17 7:06
9.28156E+17,interdisciplinary,neutral,08-11-17 7:03
9.28154E+17,interdisciplinary,neutral,08-11-17 6:55
9.28153E+17,interdisciplinary,neutral,08-11-17 6:49
9.28152E+17,interdisciplinary,neutral,08-11-17 6:48
9.28152E+17,interdisciplinary,neutral,08-11-17 6:46
9.2815E+17,interdisciplinary,neutral,08-11-17 6:41
9.28148E+17,interdisciplinary,positive,08-11-17 6:31
9.28148E+17,interdisciplinary,neutral,08-11-17 6:30
9.28147E+17,interdisciplinary,positive,08-11-17 6:28
9.28147E+17,interdisciplinary,neutral,08-11-17 6:27
9.28132E+17,interdisciplinary,positive,08-11-17 5:28
9.28127E+17,interdisciplinary,neutral,08-11-17 5:07
9.28126E+17,interdisciplinary,neutral,08-11-17 5:02
9.2812E+17,interdisciplinary,neutral,08-11-17 4:41
9.2812E+17,interdisciplinary,neutral,08-11-17 4:39
9.28102E+17,interdisciplinary,neutral,08-11-17 3:30
9.281E+17,interdisciplinary,neutral,08-11-17 3:19
9.28097E+17,interdisciplinary,neutral,08-11-17 3:10
9.28097E+17,interdisciplinary,positive,08-11-17 3:10
9.28096E+17,interdisciplinary,positive,08-11-17 3:06
9.28093E+17,interdisciplinary,neutral,08-11-17 2:55
9.28082E+17,interdisciplinary,neutral,08-11-17 2:09
9.2808E+17,interdisciplinary,neutral,08-11-17 2:00
9.28077E+17,interdisciplinary,positive,08-11-17 1:49
9.28074E+17,interdisciplinary,positive,08-11-17 1:37
9.28071E+17,interdisciplinary,neutral,08-11-17 1:26
9.28068E+17,interdisciplinary,neutral,08-11-17 1:15
9.2806E+17,interdisciplinary,neutral,08-11-17 0:41
9.28059E+17,interdisciplinary,positive,08-11-17 0:39
9.28058E+17,interdisciplinary,neutral,08-11-17 0:36
9.28055E+17,interdisciplinary,neutral,08-11-17 0:20
9.28049E+17,interdisciplinary,neutral,08-11-17 0:00
9.28045E+17,interdisciplinary,positive,07-11-17 23:41
9.28041E+17,interdisciplinary,positive,07-11-17 23:27
9.2804E+17,interdisciplinary,positive,07-11-17 23:24
9.2804E+17,interdisciplinary,neutral,07-11-17 23:22
9.28038E+17,interdisciplinary,positive,07-11-17 23:13
9.28036E+17,interdisciplinary,positive,07-11-17 23:05
9.28032E+17,interdisciplinary,negative,07-11-17 22:50
9.28032E+17,interdisciplinary,neutral,07-11-17 22:49
9.28031E+17,interdisciplinary,positive,07-11-17 22:45
9.2803E+17,interdisciplinary,positive,07-11-17 22:43
9.2803E+17,interdisciplinary,positive,07-11-17 22:40
9.28027E+17,interdisciplinary,neutral,07-11-17 22:29
9.28026E+17,interdisciplinary,neutral,07-11-17 22:25
9.28025E+17,interdisciplinary,neutral,07-11-17 22:23
9.28025E+17,interdisciplinary,positive,07-11-17 22:22
9.28021E+17,interdisciplinary,neutral,07-11-17 22:07
9.28021E+17,interdisciplinary,neutral,07-11-17 22:07
9.2802E+17,interdisciplinary,positive,07-11-17 22:03
9.28018E+17,interdisciplinary,neutral,07-11-17 21:55
9.28016E+17,interdisciplinary,neutral,07-11-17 21:47
9.28015E+17,interdisciplinary,positive,07-11-17 21:41
9.28013E+17,interdisciplinary,neutral,07-11-17 21:37
9.28012E+17,interdisciplinary,neutral,07-11-17 21:32
9.28012E+17,interdisciplinary,neutral,07-11-17 21:29
9.28011E+17,interdisciplinary,neutral,07-11-17 21:27
9.28011E+17,interdisciplinary,positive,07-11-17 21:27
9.28011E+17,interdisciplinary,neutral,07-11-17 21:25
9.2801E+17,interdisciplinary,neutral,07-11-17 21:25
9.28008E+17,interdisciplinary,positive,07-11-17 21:14
9.28005E+17,interdisciplinary,neutral,07-11-17 21:03
9.28004E+17,interdisciplinary,neutral,07-11-17 20:59
9.28003E+17,interdisciplinary,neutral,07-11-17 20:55
9.28003E+17,interdisciplinary,neutral,07-11-17 20:54
9.28001E+17,interdisciplinary,neutral,07-11-17 20:46
9.28E+17,interdisciplinary,neutral,07-11-17 20:44
9.28E+17,interdisciplinary,positive,07-11-17 20:43
9.27997E+17,interdisciplinary,positive,07-11-17 20:32
9.27997E+17,interdisciplinary,positive,07-11-17 20:31
9.37831E+17,interdisciplinary,neutral,04-12-17 23:47
9.37829E+17,interdisciplinary,neutral,04-12-17 23:41
9.37826E+17,interdisciplinary,neutral,04-12-17 23:28
9.37823E+17,interdisciplinary,positive,04-12-17 23:18
9.37817E+17,interdisciplinary,neutral,04-12-17 22:53
9.37815E+17,interdisciplinary,positive,04-12-17 22:46
9.37815E+17,interdisciplinary,neutral,04-12-17 22:44
9.37814E+17,interdisciplinary,positive,04-12-17 22:41
9.37814E+17,interdisciplinary,neutral,04-12-17 22:39
9.37805E+17,interdisciplinary,positive,04-12-17 22:05
9.37804E+17,interdisciplinary,neutral,04-12-17 22:00
9.37803E+17,interdisciplinary,positive,04-12-17 21:58
9.37803E+17,interdisciplinary,neutral,04-12-17 21:55
9.37796E+17,interdisciplinary,positive,04-12-17 21:29
9.37796E+17,interdisciplinary,neutral,04-12-17 21:28
9.37795E+17,interdisciplinary,neutral,04-12-17 21:25
9.37795E+17,interdisciplinary,positive,04-12-17 21:24
9.37793E+17,interdisciplinary,neutral,04-12-17 21:18
9.3779E+17,interdisciplinary,neutral,04-12-17 21:05
9.3779E+17,interdisciplinary,neutral,04-12-17 21:03
9.37789E+17,interdisciplinary,neutral,04-12-17 21:00
9.37788E+17,interdisciplinary,neutral,04-12-17 20:58
9.37787E+17,interdisciplinary,positive,04-12-17 20:52
9.37786E+17,interdisciplinary,neutral,04-12-17 20:49
9.37786E+17,interdisciplinary,positive,04-12-17 20:48
9.37783E+17,interdisciplinary,positive,04-12-17 20:36
9.37782E+17,interdisciplinary,positive,04-12-17 20:31
9.37781E+17,interdisciplinary,positive,04-12-17 20:28
9.37781E+17,interdisciplinary,neutral,04-12-17 20:27
9.37778E+17,interdisciplinary,positive,04-12-17 20:18
9.37775E+17,interdisciplinary,neutral,04-12-17 20:07
9.37775E+17,interdisciplinary,positive,04-12-17 20:05
9.37771E+17,interdisciplinary,positive,04-12-17 19:49
9.37769E+17,interdisciplinary,neutral,04-12-17 19:40
9.37768E+17,interdisciplinary,neutral,04-12-17 19:39
9.37768E+17,interdisciplinary,positive,04-12-17 19:38
9.37767E+17,interdisciplinary,positive,04-12-17 19:33
9.37765E+17,interdisciplinary,positive,04-12-17 19:26
9.37764E+17,interdisciplinary,positive,04-12-17 19:24
9.37763E+17,interdisciplinary,neutral,04-12-17 19:19
9.37763E+17,interdisciplinary,neutral,04-12-17 19:17
9.37761E+17,interdisciplinary,neutral,04-12-17 19:10
9.37761E+17,interdisciplinary,neutral,04-12-17 19:09
9.3776E+17,interdisciplinary,positive,04-12-17 19:06
9.3776E+17,interdisciplinary,neutral,04-12-17 19:05
9.3776E+17,interdisciplinary,positive,04-12-17 19:04
9.37758E+17,interdisciplinary,positive,04-12-17 19:00
9.37754E+17,interdisciplinary,neutral,04-12-17 18:44
9.37754E+17,interdisciplinary,neutral,04-12-17 18:41
9.37754E+17,interdisciplinary,positive,04-12-17 18:41
9.37753E+17,interdisciplinary,neutral,04-12-17 18:37
9.37751E+17,interdisciplinary,positive,04-12-17 18:31
9.37751E+17,interdisciplinary,neutral,04-12-17 18:30
9.37746E+17,interdisciplinary,neutral,04-12-17 18:08
9.37743E+17,interdisciplinary,neutral,04-12-17 18:00
9.37741E+17,interdisciplinary,positive,04-12-17 17:49
9.3774E+17,interdisciplinary,positive,04-12-17 17:46
9.37738E+17,interdisciplinary,positive,04-12-17 17:38
9.37736E+17,interdisciplinary,neutral,04-12-17 17:30
9.37734E+17,interdisciplinary,neutral,04-12-17 17:22
9.37733E+17,interdisciplinary,positive,04-12-17 17:20
9.37733E+17,interdisciplinary,positive,04-12-17 17:17
9.37732E+17,interdisciplinary,neutral,04-12-17 17:15
9.37732E+17,interdisciplinary,neutral,04-12-17 17:14
9.37731E+17,interdisciplinary,neutral,04-12-17 17:09
9.3773E+17,interdisciplinary,neutral,04-12-17 17:06
9.37729E+17,interdisciplinary,neutral,04-12-17 17:05
9.37729E+17,interdisciplinary,neutral,04-12-17 17:04
9.37729E+17,interdisciplinary,neutral,04-12-17 17:02
9.37729E+17,interdisciplinary,neutral,04-12-17 17:01
9.37729E+17,interdisciplinary,neutral,04-12-17 17:01
9.37728E+17,interdisciplinary,neutral,04-12-17 17:00
9.37728E+17,interdisciplinary,neutral,04-12-17 17:00
9.37728E+17,interdisciplinary,neutral,04-12-17 16:57
9.37726E+17,interdisciplinary,neutral,04-12-17 16:53
9.37721E+17,interdisciplinary,neutral,04-12-17 16:30
9.3772E+17,interdisciplinary,neutral,04-12-17 16:27
9.37718E+17,interdisciplinary,neutral,04-12-17 16:19
9.37718E+17,interdisciplinary,neutral,04-12-17 16:19
9.37716E+17,interdisciplinary,neutral,04-12-17 16:13
9.37715E+17,interdisciplinary,positive,04-12-17 16:06
9.3771E+17,interdisciplinary,positive,04-12-17 15:46
9.37706E+17,interdisciplinary,neutral,04-12-17 15:31
9.37702E+17,interdisciplinary,neutral,04-12-17 15:17
9.37702E+17,interdisciplinary,positive,04-12-17 15:15
9.37699E+17,interdisciplinary,neutral,04-12-17 15:03
9.37698E+17,interdisciplinary,negative,04-12-17 15:01
9.37697E+17,interdisciplinary,positive,04-12-17 14:54
9.3769E+17,interdisciplinary,neutral,04-12-17 14:29
9.3769E+17,interdisciplinary,positive,04-12-17 14:29
9.37687E+17,interdisciplinary,neutral,04-12-17 14:15
9.37684E+17,interdisciplinary,neutral,04-12-17 14:05
9.37684E+17,interdisciplinary,neutral,04-12-17 14:04
9.37684E+17,interdisciplinary,neutral,04-12-17 14:04
9.37684E+17,interdisciplinary,neutral,04-12-17 14:02
9.37683E+17,interdisciplinary,neutral,04-12-17 14:00
9.37682E+17,interdisciplinary,positive,04-12-17 13:56
9.37682E+17,interdisciplinary,neutral,04-12-17 13:56
9.37677E+17,interdisciplinary,neutral,04-12-17 13:36
9.37675E+17,interdisciplinary,neutral,04-12-17 13:29
9.37675E+17,interdisciplinary,neutral,04-12-17 13:29
9.37668E+17,interdisciplinary,neutral,04-12-17 13:00
9.37668E+17,interdisciplinary,neutral,04-12-17 13:00
9.37667E+17,interdisciplinary,neutral,04-12-17 12:58
9.37664E+17,interdisciplinary,neutral,04-12-17 12:46
9.37662E+17,interdisciplinary,neutral,04-12-17 12:37
9.37661E+17,interdisciplinary,positive,04-12-17 12:31
9.3766E+17,interdisciplinary,neutral,04-12-17 12:27
9.37659E+17,interdisciplinary,neutral,04-12-17 12:25
9.37658E+17,interdisciplinary,positive,04-12-17 12:22
9.37658E+17,interdisciplinary,positive,04-12-17 12:22
9.37657E+17,interdisciplinary,neutral,04-12-17 12:18
9.37656E+17,interdisciplinary,neutral,04-12-17 12:11
9.37655E+17,interdisciplinary,neutral,04-12-17 12:10
9.37655E+17,interdisciplinary,neutral,04-12-17 12:09
9.3765E+17,interdisciplinary,neutral,04-12-17 11:47
9.37649E+17,interdisciplinary,neutral,04-12-17 11:45
9.37643E+17,interdisciplinary,positive,04-12-17 11:20
9.37642E+17,interdisciplinary,negative,04-12-17 11:16
9.37641E+17,interdisciplinary,positive,04-12-17 11:13
9.37639E+17,interdisciplinary,positive,04-12-17 11:07
9.37639E+17,interdisciplinary,positive,04-12-17 11:04
9.37638E+17,interdisciplinary,negative,04-12-17 11:00
9.37637E+17,interdisciplinary,positive,04-12-17 10:56
9.37635E+17,interdisciplinary,negative,04-12-17 10:48
9.37634E+17,interdisciplinary,neutral,04-12-17 10:43
9.3763E+17,interdisciplinary,positive,04-12-17 10:31
9.37626E+17,interdisciplinary,neutral,04-12-17 10:14
9.37625E+17,interdisciplinary,positive,04-12-17 10:09
9.37623E+17,interdisciplinary,neutral,04-12-17 10:01
9.37621E+17,interdisciplinary,neutral,04-12-17 9:53
9.37619E+17,interdisciplinary,neutral,04-12-17 9:44
9.37618E+17,interdisciplinary,neutral,04-12-17 9:42
9.37617E+17,interdisciplinary,positive,04-12-17 9:39
9.37608E+17,interdisciplinary,neutral,04-12-17 9:03
9.37608E+17,interdisciplinary,neutral,04-12-17 9:01
9.37607E+17,interdisciplinary,positive,04-12-17 9:00
9.37607E+17,interdisciplinary,neutral,04-12-17 8:58
9.376E+17,interdisciplinary,neutral,04-12-17 8:31
9.37595E+17,interdisciplinary,neutral,04-12-17 8:11
9.37594E+17,interdisciplinary,neutral,04-12-17 8:07
9.37592E+17,interdisciplinary,neutral,04-12-17 8:00
9.3759E+17,interdisciplinary,positive,04-12-17 7:50
9.37589E+17,interdisciplinary,positive,04-12-17 7:47
9.37589E+17,interdisciplinary,neutral,04-12-17 7:45
9.37585E+17,interdisciplinary,neutral,04-12-17 7:30
9.3757E+17,interdisciplinary,positive,04-12-17 6:32
9.37569E+17,interdisciplinary,neutral,04-12-17 6:28
9.37549E+17,interdisciplinary,neutral,04-12-17 5:07
9.37527E+17,interdisciplinary,positive,04-12-17 3:39
9.37522E+17,interdisciplinary,neutral,04-12-17 3:22
9.37502E+17,interdisciplinary,positive,04-12-17 2:00
9.37498E+17,interdisciplinary,neutral,04-12-17 1:44
9.37494E+17,interdisciplinary,neutral,04-12-17 1:29
9.37487E+17,interdisciplinary,neutral,04-12-17 1:03
8.99938E+17,interdisciplinary,neutral,22-08-17 10:16
8.99931E+17,interdisciplinary,neutral,22-08-17 9:48
8.99929E+17,interdisciplinary,neutral,22-08-17 9:38
8.99917E+17,interdisciplinary,neutral,22-08-17 8:52
8.99915E+17,interdisciplinary,neutral,22-08-17 8:42
8.99911E+17,interdisciplinary,neutral,22-08-17 8:28
8.99902E+17,interdisciplinary,neutral,22-08-17 7:51
8.9989E+17,interdisciplinary,positive,22-08-17 7:06
8.99872E+17,interdisciplinary,positive,22-08-17 5:51
8.9987E+17,interdisciplinary,positive,22-08-17 5:44
8.99868E+17,interdisciplinary,neutral,22-08-17 5:35
8.99851E+17,interdisciplinary,positive,22-08-17 4:31
8.9985E+17,interdisciplinary,neutral,22-08-17 4:25
8.99848E+17,interdisciplinary,neutral,22-08-17 4:18
8.99844E+17,interdisciplinary,neutral,22-08-17 4:00
8.99832E+17,interdisciplinary,positive,22-08-17 3:13
8.9983E+17,interdisciplinary,neutral,22-08-17 3:06
8.99828E+17,interdisciplinary,positive,22-08-17 2:58
8.99818E+17,interdisciplinary,positive,22-08-17 2:19
8.99813E+17,interdisciplinary,positive,22-08-17 1:59
8.99811E+17,interdisciplinary,positive,22-08-17 1:51
8.99808E+17,interdisciplinary,negative,22-08-17 1:40
8.99805E+17,interdisciplinary,neutral,22-08-17 1:24
8.99798E+17,interdisciplinary,neutral,22-08-17 0:58
8.99793E+17,interdisciplinary,positive,22-08-17 0:38
8.99779E+17,interdisciplinary,positive,21-08-17 23:43
8.99772E+17,interdisciplinary,positive,21-08-17 23:15
8.9976E+17,interdisciplinary,neutral,21-08-17 22:26
8.99757E+17,interdisciplinary,positive,21-08-17 22:16
8.99756E+17,interdisciplinary,positive,21-08-17 22:12
8.99751E+17,interdisciplinary,positive,21-08-17 21:52
8.99744E+17,interdisciplinary,positive,21-08-17 21:24
8.99744E+17,interdisciplinary,neutral,21-08-17 21:22
8.99742E+17,interdisciplinary,positive,21-08-17 21:17
8.99737E+17,interdisciplinary,neutral,21-08-17 20:57
8.99736E+17,interdisciplinary,neutral,21-08-17 20:53
8.99733E+17,interdisciplinary,neutral,21-08-17 20:41
8.99731E+17,interdisciplinary,positive,21-08-17 20:33
8.99723E+17,interdisciplinary,neutral,21-08-17 20:00
8.99722E+17,interdisciplinary,neutral,21-08-17 19:56
8.99714E+17,interdisciplinary,positive,21-08-17 19:27
8.99713E+17,interdisciplinary,neutral,21-08-17 19:22
8.99708E+17,interdisciplinary,positive,21-08-17 18:59
8.99707E+17,interdisciplinary,neutral,21-08-17 18:55
8.99705E+17,interdisciplinary,positive,21-08-17 18:50
8.997E+17,interdisciplinary,positive,21-08-17 18:31
8.99698E+17,interdisciplinary,positive,21-08-17 18:22
8.99694E+17,interdisciplinary,neutral,21-08-17 18:05
8.99691E+17,interdisciplinary,positive,21-08-17 17:52
8.99689E+17,interdisciplinary,positive,21-08-17 17:45
8.99677E+17,interdisciplinary,neutral,21-08-17 16:56
8.99676E+17,interdisciplinary,positive,21-08-17 16:55
8.99672E+17,interdisciplinary,positive,21-08-17 16:39
8.99671E+17,interdisciplinary,neutral,21-08-17 16:34
8.99663E+17,interdisciplinary,neutral,21-08-17 16:04
8.99663E+17,interdisciplinary,positive,21-08-17 16:03
8.99662E+17,interdisciplinary,neutral,21-08-17 15:56
8.99659E+17,interdisciplinary,positive,21-08-17 15:46
8.99655E+17,interdisciplinary,positive,21-08-17 15:30
8.99653E+17,interdisciplinary,positive,21-08-17 15:24
8.99651E+17,interdisciplinary,neutral,21-08-17 15:13
8.99646E+17,interdisciplinary,neutral,21-08-17 14:56
8.99646E+17,interdisciplinary,positive,21-08-17 14:53
8.99641E+17,interdisciplinary,positive,21-08-17 14:33
8.99635E+17,interdisciplinary,neutral,21-08-17 14:12
8.99632E+17,interdisciplinary,positive,21-08-17 13:58
8.99629E+17,interdisciplinary,neutral,21-08-17 13:45
8.99627E+17,interdisciplinary,positive,21-08-17 13:41
8.99624E+17,interdisciplinary,neutral,21-08-17 13:26
8.99621E+17,interdisciplinary,neutral,21-08-17 13:15
8.9962E+17,interdisciplinary,neutral,21-08-17 13:10
8.99618E+17,interdisciplinary,neutral,21-08-17 13:02
8.99601E+17,interdisciplinary,neutral,21-08-17 11:56
8.99598E+17,interdisciplinary,positive,21-08-17 11:44
8.99593E+17,interdisciplinary,neutral,21-08-17 11:25
8.99592E+17,interdisciplinary,positive,21-08-17 11:22
8.9959E+17,interdisciplinary,neutral,21-08-17 11:11
8.99586E+17,interdisciplinary,neutral,21-08-17 10:56
8.99586E+17,interdisciplinary,neutral,21-08-17 10:55
8.99584E+17,interdisciplinary,positive,21-08-17 10:50
8.99582E+17,interdisciplinary,positive,21-08-17 10:41
8.99579E+17,interdisciplinary,neutral,21-08-17 10:30
8.99577E+17,interdisciplinary,neutral,21-08-17 10:22
8.99577E+17,interdisciplinary,neutral,21-08-17 10:21
8.99575E+17,interdisciplinary,positive,21-08-17 10:14
8.99572E+17,interdisciplinary,positive,21-08-17 10:00
8.99571E+17,interdisciplinary,neutral,21-08-17 9:56
8.9957E+17,interdisciplinary,positive,21-08-17 9:53
8.99557E+17,interdisciplinary,neutral,21-08-17 8:59
8.99556E+17,interdisciplinary,neutral,21-08-17 8:59
8.99555E+17,interdisciplinary,negative,21-08-17 8:54
8.99553E+17,interdisciplinary,positive,21-08-17 8:45
