"STUDY_ID","REVIEWERS","INCLUDE","REVIEWERS","INCLUDE","STUDY_ID","AUTHORS","YEAR","TITLE","JOURNAL","VOLUME","LPAGES","UPAGES","DOI","ABSTRACT"
110,"Darren","not vetted",NA,"not vetted",110,"SOUTO T;DEICHMANN J;NUNEZ C;ALONSO A",2014,"CLASSIFYING CONSERVATION TARGETS BASED ON THE ORIGIN OF MOTIVATION IMPLICATIONS OVER THE SUCCESS OF COMMUNITYBASED CONSERVATION PROJECTS","BIODIVERSITY AND CONSERVATION","23","1331-1337","1331-1337","10.1007/s10531-014-0659-9","COMMUNITY-BASED CONSERVATION (CBC) PROJECTS REPRESENT ONE APPROACH TO BIODIVERSITY CONSERVATION WHEN WORKING WITH INDIGENOUS AND LOCAL PEOPLE. THIS METHOD AIMS TO ACHIEVE CONSERVATION AND DEVELOPMENT GOALS SIMULTANEOUSLY, HOWEVER WHETHER BOTH TYPES OF GOALS CAN BE MET OR WHETHER COMPETITION BETWEEN THE TWO PRECLUDES SUCCESS IS AN ISSUE OF MUCH DISCUSSION. CONSERVATION TARGETS ARE ONE OF THE MOST IMPORTANT ELEMENTS UPON WHICH A CONSERVATION PROJECT IS BUILT. WE PROPOSE THAT ONE WAY TO LINK BIODIVERSITY CONSERVATION WITH HUMAN DEVELOPMENT GOALS IS TO CONSIDER PEOPLE'S NEEDS AND INTERESTS IN THE SELECTION OF THE CONSERVATION TARGET. HERE, WE PRESENT THREE CATEGORIES OF CONSERVATION TARGETS THAT VARY ACCORDING TO THE ORIGIN OF MOTIVATION THAT DRIVES INDIGENOUS AND LOCAL PEOPLE TO CONSERVE THE TARGET. ACCORDING TO THE TYPE OF TARGET SELECTED, THE LEVEL OF PARTICIPATION, INTEGRATION OF TRADITIONAL ECOLOGICAL KNOWLEDGE, LEVEL OF EXTERNAL INTERVENTION AND LONG-TERM SUSTAINABILITY WILL VARY. WE ENCOURAGE CONSERVATION PRACTITIONERS TO UNDERSTAND THE MOTIVATIONS THAT LEAD INDIGENOUS AND LOCAL PEOPLE TO PARTICIPATE IN CONSERVATION PROJECTS, AND TO DEVELOP AND DESIGN CBC PROJECTS FROM THESE INCENTIVES."
113,"Darren","not vetted",NA,"not vetted",113,"RASMUSSEN J;CHILDRESS E",2018,"POPULATION VIABILITY OF ENDANGERED LOST RIVER SUCKER AND SHORTNOSE SUCKER AND THE EFFECTS OF ASSISTED REARING","JOURNAL OF FISH AND WILDLIFE MANAGEMENT","9","571-581","571-581","10.3996/032018-JFWM-018","THE LOST RIVER SUCKER DELTISTES LUXATUS AND SHORTNOSE SUCKER CHASMISTES BREVIROSTRIS ARE TWO NARROWLY ENDEMIC FISH SPECIES IN THE UPPER KLAMATH BASIN OF SOUTHERN OREGON AND NORTHERN CALIFORNIA. BOTH SPECIES HAVE BEEN FEDERALLY LISTED AS ENDANGERED PURSUANT TO THE U.S. ENDANGERED SPECIES ACT SINCE 1988 BECAUSE OF DRAMATIC DECLINES IN ABUNDANCE AND DISTRIBUTION. IN UPPER KLAMATH LAKE, OREGON, BOTH SPECIES HAVE ONLY RECRUITED A SINGLE COHORT TO THE ADULT POPULATIONS SINCE THAT TIME. MOST INDIVIDUALS IN THIS POPULATION ARE AT OR OLDER THAN THE EXPECTED LIFE SPAN OF THE SPECIES. CONSEQUENTLY, THE U.S. FISH AND WILDLIFE SERVICE AND THE KLAMATH TRIBES HAVE INITIATED ASSISTED REARING EFFORTS TO STABILIZE THE POPULATION. HOWEVER, IT IS UNCLEAR HOW QUICKLY THESE POPULATIONS MIGHT BECOME EXTIRPATED AND HOW ASSISTED REARING MIGHT ALTER POPULATION TRAJECTORIES. WE MODELED THE POTENTIAL FOR EXTINCTION AND RECOVERY OF THE POPULATIONS OF ENDANGERED LOST RIVER SUCKER AND SHORTNOSE SUCKER IN UPPER KLAMATH LAKE. WE SIMULATED POPULATION TRAJECTORIES OVER THE NEXT 50 Y WITH A STOCHASTIC POPULATION VIABILITY ASSESSMENT APPROACH. PROJECTIONS INDICATE THAT IF POPULATION TRAJECTORIES DO NOT CHANGE, THE SHORTNOSE SUCKER POPULATION MAY DECLINE BY 78\% TO NUMBER < 5,000 IN 10 Y AND BECOME COMPLETELY EXTIRPATED WITHIN THE NEXT 30 (18.6\% PROBABILITY) TO 40 Y (99\% PROBABILITY). THE TWO LOST RIVER SUCKER POPULATIONS HAVE A GREATER LIKELIHOOD TO REMAIN EXTANT AFTER 50 Y, WITH ONLY 1\% PROBABILITY OF EXTINCTION GIVEN OUR SCENARIOS AND ASSUMPTIONS, BUT THE POPULATIONS ARE LIKELY TO NUMBER FEWER THAN 1,000 INDIVIDUALS. OUR RESULTS ALSO SUGGEST THAT REARING OF KLAMATH LAKE SUCKER SPECIES IN A CONTROLLED ENVIRONMENT FOR AUGMENTING THE NATURAL POPULATION WILL BE EFFECTIVE IN REDUCING EXTIRPATION PROBABILITIES OVER THE NEXT 50 Y IF SURVIVAL TO RECRUITMENT CAN BE ACHIEVED, BUT A LONG-TERM EFFORT OF AT LEAST 40 Y WILL BE REQUIRED. THE NECESSITY OF LONG-TERM AUGMENTATION TO ENSURE POPULATION PERSISTENCE IN THE ABSENCE OF NATURAL RECRUITMENT UNDERSCORES THE URGENT NEED TO DETERMINE AND ADDRESS THE CAUSES OF RECRUITMENT FAILURE IN THE WILD."
114,"Darren","not vetted",NA,"not vetted",114,"MORAGA C;FUNES M;CRISTOBAL P C;NOVARO A",2015,"EFFECTS OF LIVESTOCK ON GUANACO LAMA GUANICOE DENSITY MOVEMENTS AND HABITAT SELECTION IN A FORESTGRASSLAND MOSAIC IN TIERRA DEL FUEGO CHILE","ORYX","49","30-41","30-41","10.1017/S0030605312001238","LOCALLY ABUNDANT UNGULATES OFTEN COME INTO CONFLICT WITH HUMAN ACTIVITIES. AFTER A POPULATION COLLAPSE THAT REACHED ITS NADIR IN THE 1970S, THE GUANACO LAMA GUANICOE POPULATION IN TIERRA DEL FUEGO, CHILE, RECOVERED AND IS NOW IN CONFLICT WITH SHEEP RANCHING AND COMMERCIAL LOGGING. WE STUDIED THE EFFECTS OF LIVESTOCK DENSITY AND ENVIRONMENTAL FACTORS ON GUANACO ABUNDANCE AND SPATIAL ECOLOGY, USING SEASONAL COUNTS AND RADIO-TELEMETRY IN A PRIVATE PROTECTED AREA (KARUKINKA) AND NEIGHBOURING RANCHES IN A FOREST-GRASSLAND MOSAIC IN TIERRA DEL FUEGO. GUANACO DENSITY WAS HIGHEST IN LOW-ELEVATION AREAS WITH MORE GRASSLAND COVER AND LITTLE SNOW ACCUMULATION IN WINTER. IN LOW-ELEVATION AREAS, GUANACO DENSITY DECREASED WITH INCREASING LIVESTOCK DENSITY. RADIO-TRACKED GUANACOS EXHIBITED A PARTIAL MIGRATION PATTERN: TWO INDIVIDUALS MIGRATED SEASONALLY, SELECTING GRASSLANDS AND AVOIDING FORESTS MAINLY IN SUMMER, WHEREAS SIX SEDENTARY INDIVIDUALS USED HABITATS ACCORDING TO THEIR AVAILABILITY. MIGRATORY GUANACOS SPENT THE SUMMER IN KARUKINKA AND WINTER ON NEARBY RANCHES. HIGH SHEEP DENSITIES AND POOR RANGE CONDITION ON THE RANCHES REDUCE KEY FORAGE RESOURCES AVAILABLE TO GUANACOS AND MAY PROMOTE USE OF FORESTS BY GUANACOS, AFFECTING FOREST REGENERATION AND INCREASING CONFLICT WITH LOGGING. CURRENT GUANACO HARVEST BY LOGGERS MAY FAIL TO REDUCE THE IMPACT OF GUANACOS ON LOGGED-FOREST REGENERATION IF GUANACO SPATIAL ECOLOGY AND SHEEP MANAGEMENT ARE NOT CONSIDERED. OUR RESULTS PROVIDE INSIGHT INTO THE INTERACTIONS AMONG GUANACOS, FORESTS AND LIVESTOCK RANCHING, AND MAY BE USED TO REDUCE CONFLICTS AND GUIDE CONSERVATION IN THE FUEGIAN ECOSYSTEM."
115,"Darren","not vetted",NA,"not vetted",115,"MARCO-HERRERO E;RAMON M;RAMIREZ-AMARO O;ORDINES F;LOPEZ-RODRIGUEZ C;TERESA F M;TOMAS V J;MASSUTI E",2022,"NEW DEEPSEA MOLLUSCAN RECORDS FROM MALLORCA CHANNEL SEAMOUNTS NORTHWESTERN MEDITERRANEAN","DIVERSITY-BASEL","14",NA,NA,"10.3390/d14110928","SEAMOUNTS ARE GLOBALLY IMPORTANT AND ESSENTIAL ECOSYSTEMS FOR SUPPORTING AND MAINTAINING MARINE BIODIVERSITY. IN THE MALLORCA CHANNEL, THREE PROMINENT SEAMOUNTS ARE PRESENT: AUSIAS MARCH, SES OLIVES AND EMILE BAUDOT. CURRENTLY, THIS AREA IS BEING EVALUATED FOR INCLUSION IN THE NATURA 2000 NETWORK. FOR THIS OBJECTIVE THREE SURVEYS WERE CONDUCTED IN THE SEAMOUNTS OF THE MALLORCA CHANNEL DURING JULY 2018 AND JULY 2020. SAMPLES OF MACRO-INVERTEBRATES OBTAINED IN THE DEEP SEA REVEALED A RICH FAUNA OF MOLLUSCA (68 SPECIES BELONGING TO 40 FAMILIES). NEW MOLLUSCA OCCURRENCES INCLUDED: FOUR SPECIES OF GASTROPODA: COLUS JEFFREYSIANUS, CANTRAINEA PELORITANA, FUSITURRIS SIMILIS, GYMNOBELA ABYSSORUM, AND SEVEN SPECIES OF BIVALVIA: PODODESMUS SQUAMA, ALLOGRAMMA FORMOSA, ASPERARCA NODULOSA, CETOMYA NEAEROIDES, SPONDYLUS GUSSONII, HALIRIS GRANULATA AND POLICORDIA GEMMA. WHERE POSSIBLE, THE IDENTIFICATION OF THESE SPECIES WAS CONFIRMED USING THE DNA BARCODING METHOD (SEQUENCING OF THE CYTOCHROME C OXIDASE SUBUNIT I). THIS STUDY CONTRIBUTES TOWARDS FILLING THE GAP IN KNOWLEDGE OF DEEP-SEA MOLLUSC FAUNA OF THE NORTH-WESTERN MEDITERRANEAN."
116,"Darren","not vetted",NA,"not vetted",116,"DALLIMER M;SKINNER A;DAVIES P;GASTON K",2012,"MULTIPLE HABITAT ASSOCIATIONS THE ROLE OF OFFSITE HABITAT IN DETERMINING ONSITE AVIAN DENSITY AND SPECIES RICHNESS","ECOGRAPHY","35","134-145","134-145","10.1111/j.1600-0587.2011.07040.x","MANY ANIMAL POPULATIONS CONTINUE TO DECLINE DESPITE OCCURRING IN PROTECTED AREAS OR ON SYMPATHETICALLY MANAGED SITES. FREQUENTLY, THIS IS BECAUSE A SPECIFIC HABITAT PATCH MAY NOT FULFIL ALL THE NICHE REQUIREMENTS OF A THREATENED SPECIES. FOR INSTANCE, SPECIES OFTEN MOVE BETWEEN, AND MAKE USE OF, MULTIPLE HABITAT TYPES FOR BREEDING, ROOSTING AND FEEDING WITHIN THE SAME LANDSCAPE. THESE CROSS-HABITAT INTERACTIONS PRESENT A CHALLENGE FOR CONSERVATION. HERE WE QUANTIFY HOW THE HABITAT ASSOCIATIONS OF INDIVIDUAL SPECIES AND ASSEMBLAGES OCCURRING WITHIN TWO DISTINCT BUT ADJACENT HABITAT TYPES (MOORLAND AND FARMLAND) DETERMINE A SUITE OF DENSITY AND RICHNESS INDICATORS, USING THE BIRD COMMUNITY OF THE ENGLISH UPLANDS AS A CASE STUDY. THERE WAS A CLEAR ASSOCIATION BETWEEN ONSITE AVIAN DENSITY AND RICHNESS AND OFFSITE HABITAT STRUCTURE (E.G. VEGETATION HEIGHT, PERCENT COVER OF DOMINANT PLANT SPECIES, LAND MANAGEMENT PRACTICES). ALTHOUGH SUCH EFFECTS ARE NOT UNIVERSAL ACROSS ALL SPECIES AND ASSEMBLAGES, WHERE PRESENT (FOR FIVE FARMLAND AND THREE MOORLAND INDICATORS) THE INCREASE IN EXPLANATORY POWER OFFERED BY INCLUDING OFFSITE HABITAT STRUCTURE CAN BE LARGE. BY CONSTRUCTING SCENARIOS OF POSSIBLE CHANGES TO MANAGEMENT PRACTICE ON BOTH MOORLAND AND FARMLAND, WE DEMONSTRATE A REAL CONSERVATION BENEFIT CAN BE OBTAINED BY ALTERING MANAGEMENT IN OFFSITE HABITATS. FOR EXAMPLE, REDUCING BURNING INTENSITY ON MOORLAND CAN RESULT IN A FIVE-FOLD INCREASE IN SNIPE GALLINAGO GALLINAGO DENSITY ON FARMLAND, WITHOUT AN ALTERATION IN FARMLAND HABITAT. FOR ONE SPECIES (EURASIAN CURLEW NUMENIUS ARQUATA), WE DEMONSTRATE THE FREQUENCY WITH WHICH BIRDS MOVE BETWEEN AND UTILISE FARMLAND AND MOORLAND DURING THE BREEDING SEASON, AND THEREFORE THE IMPORTANCE OF BOTH HABITAT TYPES TO MAINTAINING POPULATION DENSITIES. THE MULTIPLE HABITAT DEPENDENCY PHENOMENON QUANTIFIED HERE IS COMMON AND NOT RESTRICTED TO BIRDS. THE SUCCESSFUL CONSERVATION OF MANY THREATENED SPECIES WILL THUS DEPEND ON COORDINATED CROSS-HABITAT MANAGEMENT."
117,"Darren","not vetted",NA,"not vetted",117,"HAI N N H;TRUONG Q N T;TAN V N T;VAN ;SCHINGEN M;ZIEGLER T",2018,"MICROHABITAT SELECTION AND COMMUNAL NESTING IN THE INSULAR PSYCHEDELIC ROCK GECKO CNEMASPIS PSYCHEDELICA IN SOUTHERN VIETNAM WITH UPDATED INFORMATION ON TRADE","NATURE CONSERVATION-BULGARIA",NA,NA,NA,"10.3897/natureconservation.31.28145","THE PSYCHEDELIC ROCK GECKO, CNEMASPIS PSYCHEDELICA, WAS DESCRIBED IN 2010 AND CERTAINLY BELONGS TO THE MOST SPECTACULAR GECKO DISCOVERIES WORLDWIDE. THE SPECIES IS ENDEMIC TO TWO SMALL OFFSHORE ISLANDS IN RACH GIA BAY. ITS STRIKING COLOUR PATTERN MAKES THE SPECIES HIGHLY ATTRACTIVE FOR THE INTERNATIONAL PET MARKET. THE EXISTENT CNEMASPIS POPULATION IS NEGATIVELY AFFECTED BY HABITAT DEGRADATION AND PREDATION BY INTRODUCED MACAQUES. WE HEREIN PROVIDE THE FIRST CHARACTERISATION OF MICROHABITAT SELECTION OF THIS SPECIES, INCLUDING SEASONAL VARIATION ON HON KHOAI AND HON TUONG ISLANDS, CA MAU PROVINCE, VIETNAM. WE FOUND THAT CHARACTERISTICS OF THE SELECTED MICROHABITAT, SUCH AS SUBSTRATE TYPE, TEMPERATURE AND CANOPY COVER SLIGHTLY DIFFERED BETWEEN THE WET AND DRY SEASONS. WE ALSO DEMONSTRATED AGE-RELATED DIFFERENCES IN THE SELECTION OF PERCH HEIGHTS. COMMUNAL NESTING WAS, FOR THE FIRST TIME, REPORTED FOR C. PSYCHEDELICA, AS WELL AS NATURAL PREDATION BY A SNAKE SPECIES (LYCODON CAPUCINUS). IN ADDITION, WE DOCUMENTED ONGOING HABITAT DESTRUCTION ON HON KHOAI ISLAND AND RECORDED ILLEGAL TRADE OF LIVE PSYCHEDELIC ROCK GECKOS FOR THE FIRST TIME ON LOCAL PET MARKETS IN BOTH NORTHERN AND SOUTHERN VIETNAM. OUR FINDINGS HIGHLIGHT THE NEED FOR IMPROVED CONSERVATION MEASURES IN ORDER TO REDUCE ANTHROPOGENIC IMPACTS ON WILD POPULATIONS OF C. PSYCHEDELICA."
118,"Darren","not vetted",NA,"not vetted",118,"ROMAN J;ALTMAN I;DUNPHY-DALY M;CAMPBELL C;JASNY M;READ A",2013,"THE MARINE MAMMAL PROTECTION ACT AT 40 STATUS RECOVERY AND FUTURE OF US MARINE MAMMALS","YEAR IN ECOLOGY AND CONSERVATION BIOLOGY","1286","29-49","29-49","10.1111/nyas.12040","PASSED IN 1972, THE MARINE MAMMAL PROTECTION ACT HAS TWO FUNDAMENTAL OBJECTIVES: TO MAINTAIN U.S. MARINE MAMMAL STOCKS AT THEIR OPTIMUM SUSTAINABLE POPULATIONS AND TO UPHOLD THEIR ECOLOGICAL ROLE IN THE OCEAN. THE CURRENT STATUS OF MANY MARINE MAMMAL POPULATIONS IS CONSIDERABLY BETTER THAN IN 1972. TAKE REDUCTION PLANS HAVE BEEN LARGELY SUCCESSFUL IN REDUCING DIRECT FISHERIES BYCATCH, ALTHOUGH THEY HAVE NOT BEEN PREPARED FOR ALL AT-RISK STOCKS, AND FISHERIES CONTINUE TO PLACE MARINE MAMMALS AS RISK. INFORMATION ON POPULATION TRENDS IS UNKNOWN FOR MOST (71\%) STOCKS; MORE STOCKS WITH KNOWN TRENDS ARE IMPROVING THAN DECLINING: 19\% INCREASING, 5\% STABLE, AND 5\% DECREASING. CHALLENGES REMAIN, HOWEVER, AND THE ACT HAS GENERALLY BEEN INEFFECTIVE IN TREATING INDIRECT IMPACTS, SUCH AS NOISE, DISEASE, AND PREY DEPLETION. EXISTING CONSERVATION MEASURES HAVE NOT PROTECTED LARGE WHALES FROM FISHERIES INTERACTIONS OR SHIP STRIKES IN THE NORTHWESTERN ATLANTIC. DESPITE THESE LIMITATIONS, MARINE MAMMALS WITHIN THE U.S. EXCLUSIVE ECONOMIC ZONE APPEAR TO BE FARING BETTER THAN THOSE OUTSIDE, WITH FEWER SPECIES IN AT-RISK CATEGORIES AND MORE OF LEAST CONCERN."
119,"Darren","not vetted",NA,"not vetted",119,"JIM C",2014,"ECOLOGY AND CONSERVATION OF STRANGLER FIGS IN URBAN WALL HABITATS","URBAN ECOSYSTEMS","17","405-426","405-426","10.1007/s11252-013-0322-3","HONG KONG'S RUGGED TOPOGRAPHY DEMANDS CREATION OF DEVELOPABLE LAND BY RECLAIMING THE HARBOR AND TERRACING HILLSLOPES. THE VERTICAL FACES BETWEEN ADJOINING HILLSLOPE-PLATFORMS ARE OFTEN STABILIZED BY STONE RETAINING WALLS. SUCH ARTIFICIAL CLIFFS EMBEDDED IN THE URBAN MATRIX, AS A HABITAT ANALOGUE OF ROCKY CLIFFS, HAVE BEEN COLONIZED BY SPONTANEOUS-RUDERAL VEGETATION. DETAILED FIELD ASSESSMENT OF 289 WALLS WITH 793 TREES PERMITTED IN-DEPTH ANALYSIS OF THIS UNIQUE TROPICAL URBAN ECOLOGY TO INFORM CONSERVATION. THE 28 STONEWALL TREE SPECIES, MAINLY NATIVE, ARE DOMINATED BY SIX KEYSTONE AND COMPANION FICUS (MORACEAE) SPECIES. THEY CAN DEVELOP INTO LARGE CLIFF HANGERS > 20 M HEIGHT ON THE APPARENTLY PRECARIOUS AND INHOSPITABLE WALLS. THE MANY JOINTS BETWEEN MASONRY BLOCKS PROVIDE OPPORTUNITIES FOR LODGING AND GERMINATION OF SEEDS BROUGHT BY FRUGIVOROUS BIRDS AND BATS. THE AFT-SOIL BEHIND WALLS PROVIDES CATCHMENT FOR NORMAL ROOT FUNCTIONS. BEGINNING AS PIONEERS AND PERSISTING AS CLIMAX MEMBERS, THEY SHORT-CIRCUIT THE SERAL PROCESSES. WALL-GRIPPING CAPABILITY AS LARGE EPILITHIC WOODY HEMI-EPIPHYTES IS DUE TO THE STRANGLER-FIG HABIT, AN EVOLUTIONARY TRAIT THAT ORIGINATED IN THE TROPICAL FOREST. THE POLYMORPHIC ROOTS WITH MORPHOLOGICAL PLASTICITY AND SELF-GRAFTING ABILITY, AND THEIR MULTIPLE MODES OF INTERACTIONS WITH WALL NICHES, ACCOUNT FOR FIRM ATTACHMENT ON THE VERTICAL HABITAT AND EXPLORATION OF PROXIMAL SOILS. A MODEL OF STRANGLER-FIG GROWTH ON STONE WALLS SERVING AS SURROGATE HOST TREE IS DEVELOPED. THE DIVERSE AND VERSATILE ROOTING MODES ARE THE BASIS TO SUSTAIN STRANGLER-FIG WALL CONDITIONS TO PERMIT CONTINUATION OF STRANGLER-FIG HABIT. SUCH UNIQUE NATURE-IN-CITY AND NATURAL-CUM-CULTURAL GEMS DESERVE CONSERVATION AS URBAN ECOLOGICAL HERITAGE."
120,"Darren","not vetted",NA,"not vetted",120,"GATES A;MORRIS K;JONES K",2017,"AN ASSOCIATION BETWEEN A CUSK EEL BASSOZETUS SP AND A BLACK CORAL SCHIZOPATHES SP IN THE DEEP WESTERN INDIAN OCEAN","MARINE BIODIVERSITY","47","971-977","971-977","10.1007/s12526-016-0516-z","DETAILED OBSERVATIONS IN THE DEEP SEA CAN REVEAL PREVIOUSLY UNKNOWN BEHAVIOUR, SPECIES INTERACTIONS AND FINE-SCALE HABITAT HETEROGENEITY. HERE, THE FIRST IN SITU IMAGES OF THE BLACK CORAL SCHIZOPATHES SP. (ANTHOZOA: ANTIPATHARIA) IN THE DEEP WESTERN INDIAN OCEAN HAVE BEEN OBTAINED FROM REMOTELY OPERATED VEHICLE VIDEO FOOTAGE AND TIME-LAPSE PHOTOGRAPHY. IN THESE IMAGES, THERE APPEARS TO BE AN ASSOCIATION WITH THE CUSK EEL BASSOZETUS (FAMILY: OPHIDIIDAE). IN THE PRIMARY OBSERVATION, CHANCE ENCOUNTERS REVEALED THE FISH INTERACTED WITH THE ANITPATHARIAN ON MULTIPLE OCCASIONS OVER SEVERAL DAYS. SUBSEQUENT TIME-LAPSE CAMERA FOOTAGE SHOWED THE FISH REMAINED ALMOST EXCLUSIVELY UNDERNEATH THE ANTIPATHARIAN FOR THE DURATION OF A 30-H DEPLOYMENT. EXCURSIONS FROM THE COVER OF THE ANTIPATHARIAN WERE FOR LESS THAN 2 MIN. THE PRIMARY OBSERVATION IS SUPPORTED BY TWO SIMILAR ENCOUNTERS IN THE SAME REGION. OBSERVED REDUCTION IN THE TAIL-BEAT FREQUENCY OF THE FISH UNDER THE ANTIPATHARIAN SUGGESTS REDUCED ENERGY REQUIREMENTS FOR THE OPHIDIID IN THIS POSITION. THE OBSERVATIONS DEMONSTRATE THE ROLE THAT EVEN INDIVIDUAL CORAL COLONIES PLAY AS A SOURCE OF THREE-DIMENSIONAL STRUCTURE, PROVIDING HABITAT HETEROGENEITY IN THE DEEP SEA."
122,"Darren","not vetted",NA,"not vetted",122,"LAUSSMANN T;DAHL A;RADTKE A",2021,"LOST AND FOUND 160 YEARS OF LEPIDOPTERA OBSERVATIONS IN WUPPERTAL GERMANY","JOURNAL OF INSECT CONSERVATION","25","273-285","273-285","10.1007/s10841-021-00296-w","IN THE LIGHT OF THE CURRENT DISCUSSION ON REDUCED INSECT BIOMASS AND SPECIES DECLINE, WE WOULD LIKE TO DRAW ATTENTION TO THE WORK OF AMATEUR ENTOMOLOGISTS WHO HAVE BEEN OBSERVING THE MOTH AND BUTTERFLY FAUNA FOR DECADES. ACTUALLY, THE RECORDING OF BUTTERFLIES AND MOTHS HAS A LONG TRADITION IN WUPPERTAL AND ITS SURROUNDINGS (GERMANY, NORTH RHINE-WESTFALIA, BERGISCHES LAND). THEREFORE, WE HAVE ACCESS TO RATHER DETAILED DATA OF THE LOCAL MACROLEPIDOPTERA FAUNA COLLECTED OVER THE LAST 160 YEARS AND ARE ABLE TO COMMENT ON THE TRENDS OF MOTH AND BUTTERFLY POPULATIONS DURING THIS RATHER LONG PERIOD. WE REVIEW HISTORICAL AND CURRENT DATA AND PROVIDE A COMPREHENSIVE ABUNDANCE LIST OF ALL MACROLEPIDOPTERA SPECIES OBSERVED IN THE STUDY REGION. WE FOUND THAT, FROM THE MID-TWENTIETH CENTURY ONWARDS, THE SPECIES RICHNESS OF BUTTERFLY AND MOTHS SPECIES DECREASED CONSIDERABLY. IN TERMS OF THE NUMBER OF SPECIES EVALUATED (537), WE SEE THAT 27\% DECREASED WITHIN THE LAST 160 YEARS WHILE 15\% HAVE ALREADY BEEN LOST. ADDITIONALLY, 24\% ARE APPARENTLY STABLE AT A LOW LEVEL. PARTICULARLY AFFECTED ARE HIGHLY SPECIALISED SPECIES OF HEATH, MOOR, GRASSLAND, SCRUB, COPPICE AND ORCHARD HABITATS. HOWEVER, 15\% OF THE EVALUATED SPECIES ARE OBSERVED MORE FREQUENTLY. SOME OF THESE NEWLY COLONISED THE STUDY REGION (2.4\%). SINCE WUPPERTAL IS A CITY THAT PROFITED FROM THE INDUSTRIAL REVOLUTION FROM THE MIDDLE OF THE NINETEENTH CENTURY ONWARDS, WE THINK THAT OUR RESULTS COULD SERVE AS A REPRESENTATIVE EXAMPLE OF THE LOSS OF SPECIES RICHNESS DUE TO INDUSTRIALISATION, URBANISATION, INTENSIVE AGRICULTURE AND FORESTRY. IMPLICATIONS FOR INSECT CONSERVATION IF WE INTEND TO INCREASE SPECIES RICHNESS OF BUTTERFLIES AND MOTHS AGAIN, THE FOCUS MUST BE ON PROTECTING, RESTORING AND PROMOTING LOW-NUTRIENT OPEN LANDSCAPE HABITATS RATHER THAN FORESTS."
123,"Darren","not vetted",NA,"not vetted",123,"CARPIO A;CASTRO-LOPEZ J;GUERRERO-CASADO L;VICENTE J;TORTOSA F",2014,"EFFECT OF WILD UNGULATE DENSITY ON INVERTEBRATES IN A MEDITERRANEAN ECOSYSTEM","ANIMAL BIODIVERSITY AND CONSERVATION","37","115-125","115-125",NA,"IN RECENT DECADES, THE ABUNDANCE AND DISTRIBUTION OF CERTAIN BIG GAME SPECIES, PARTICULARLY RED DEER (CERVUS ELAPHUS) AND WILD BOAR (SUS SCROFA), HAVE INCREASED IN SOUTH CENTRAL SPAIN AS A RESULT OF HUNTING MANAGEMENT STRATEGIES. THE HIGH DENSITY OF THESE UNGULATE SPECIES MAY AFFECT THE ABUNDANCE OF EPIGEOUS INVERTEBRATES. WE TESTED THE RELATIONSHIPS BETWEEN BIG GAME ABUNDANCE AND BIODIVERSITY, TAXON RICHNESS, THE BIOMASS OF INVERTEBRATES AND THEIR FREQUENCY ON NINE HUNTING ESTATES AND IN COMPARISON TO UNGULATE EXCLUSION AREAS. UNGULATE EXCLUSION ITSELF AFFECTED INVERTEBRATE RICHNESS, SINCE LOWER VALUES WERE FOUND IN THE OPEN PLOTS, WHEREAS THE HIGHEST DIFFERENCES IN INVERTEBRATE DIVERSITY BETWEEN FENCED AND OPEN PLOTS WAS FOUND IN AREAS WITH HIGH WILD BOAR DENSITY. WHERE WILD BOAR DENSITIES WERE HIGH, THE NUMBER OF INVERTEBRATES DECREASED, WHILE WHERE THEY WERE LOW, RED DEER HAD A POSITIVE EFFECT ON INVERTEBRATE ABUNDANCE. FENCED PLOTS THUS SEEMED TO PROVIDE REFUGE FOR INVERTEBRATES, PARTICULARLY WHERE WILD BOAR WERE ABUNDANT. THIS STUDY SUPPORTS THE IDEA THAT THE STRUCTURE OF FAUNA COMMUNITIES IS DAMAGED BY HIGH DENSITY POPULATIONS OF UNGULATES, PROBABLY DUE TO DECREASED FOOD AVAILABILITY OWING TO OVERGRAZING, MODIFIED CONDITIONS OF ECOLOGICAL MICRONICHES AND DIRECT PREDATION. HOWEVER, THE EFFECTS DEPENDED ON THE GROUP OF INVERTEBRATES, SINCE SAPROPHYTIC SPECIES COULD BENEFIT FROM HIGH UNGULATE ABUNDANCE. OUR FINDINGS REFLECT THE NEED TO CONTROL UNGULATE POPULATION DENSITY UNDER MEDITERRANEAN CONDITIONS IN SOUTH WESTERN EUROPE AND TO IMPLEMENT UNGULATE EXCLUSION PLOTS."
